PV,
0,
0,
0,
0,
0,
0,
0,
0,
0.002480023,
0.033755151,
0.075957493,
0.109175787,
0.160590336,
0.181943505,
0.129857915,
0.058117109,
0.00599841,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.002471683,
0.027214906,
0.064927588,
0.092139009,
0.086141968,
0.088929443,
0.063728902,
0.029995036,
0.003838534,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.002565786,
0.02316713,
0.054124476,
0.074297505,
0.081719526,
0.067676974,
0.054505865,
0.028935014,
0.004180714,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.005729794,
0.051046728,
0.116063938,
0.126280279,
0.165840656,
0.145158403,
0.110447415,
0.053118974,
0.00816538,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.003977447,
0.02915496,
0.058006701,
0.089886898,
0.148097985,
0.146364807,
0.111060201,
0.052836791,
0.009105907,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.006331129,
0.042428884,
0.093236497,
0.189035171,
0.152351889,
0.171426559,
0.117014547,
0.058069685,
0.011224831,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.009911255,
0.059418611,
0.121685315,
0.109514854,
0.13616054,
0.150938485,
0.141546163,
0.070798039,
0.014248432,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.008100654,
0.041760333,
0.073348763,
0.135071889,
0.183137087,
0.182598861,
0.122825872,
0.062574529,
0.013870902,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
8.37E-18,
0.008394662,
0.038754905,
0.072631543,
0.194945702,
0.214849618,
0.191650124,
0.111516648,
0.04731686,
0.012593051,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
6.54E-17,
0.010719217,
0.049175259,
0.097405386,
0.218240543,
0.257875107,
0.208175811,
0.138708899,
0.074288419,
0.019245821,
7.10E-06,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.017228219,
0.074476001,
0.121902523,
0.146276928,
0.221462556,
0.196156213,
0.125630026,
0.077920575,
0.021113307,
9.67E-05,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1.24E-07,
0.037749278,
0.155583488,
0.266059158,
0.199719784,
0.132157949,
0.125554968,
0.101892555,
0.07407507,
0.020760298,
0.000266499,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
3.18E-17,
0.000155842,
0.029588877,
0.113930326,
0.200483682,
0.224055851,
0.245193181,
0.217576473,
0.144199828,
0.090884558,
0.028230739,
0.000510469,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
1.46E-16,
0.000469392,
0.040634465,
0.139054191,
0.174185653,
0.181140273,
0.178989235,
0.150724265,
0.110267301,
0.077438362,
0.02373772,
0.000726307,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
1.43E-16,
0.000448605,
0.021164217,
0.071594424,
0.163516973,
0.160500092,
0.193924018,
0.212801893,
0.147739997,
0.093516938,
0.030392482,
0.001112675,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
1.60E-16,
0.001072345,
0.036994342,
0.118717105,
0.160556853,
0.235059616,
0.236996185,
0.180188419,
0.171883877,
0.09957634,
0.03450822,
0.001578083,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
1.17E-16,
0.001864001,
0.049786552,
0.14423244,
0.214505945,
0.248146829,
0.276347819,
0.207935078,
0.183632246,
0.126423424,
0.048185067,
0.002838011,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
4.90E-17,
0.003036049,
0.064836722,
0.180755523,
0.315506518,
0.316365389,
0.290942538,
0.254932164,
0.230309557,
0.179495969,
0.071492107,
0.00513904,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
7.41E-17,
0.002897261,
0.046896511,
0.1240324,
0.186815174,
0.234437867,
0.245362964,
0.254179095,
0.208224854,
0.16780573,
0.064331233,
0.004922206,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
1.50E-16,
0.00228659,
0.028304801,
0.067182189,
0.127305324,
0.150524111,
0.151580523,
0.135220262,
0.124098745,
0.060357022,
0.026954257,
0.002544625,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
1.86E-16,
0.003785508,
0.042411582,
0.11211375,
0.209394911,
0.302105256,
0.251362743,
0.226436793,
0.175603289,
0.109831392,
0.049552789,
0.005922854,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
2.44E-16,
0.009462775,
0.084519572,
0.19273417,
0.283338038,
0.330558057,
0.327033572,
0.286252227,
0.249687943,
0.176764259,
0.079170046,
0.010692081,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
1.91E-16,
0.009923578,
0.076116819,
0.183727219,
0.294397194,
0.33276486,
0.353276708,
0.312306038,
0.260493794,
0.179464602,
0.0776069,
0.011430711,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
3.77E-16,
0.008059453,
0.057580875,
0.123614914,
0.170304175,
0.205896689,
0.249977346,
0.203285844,
0.119244875,
0.111923554,
0.054502006,
0.00797842,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
3.32E-16,
0.00902363,
0.05941998,
0.135410583,
0.201959198,
0.19558052,
0.213595541,
0.188462216,
0.194651569,
0.119109198,
0.054835721,
0.00918694,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
3.36E-16,
0.012076234,
0.071298176,
0.134681413,
0.16029471,
0.18357449,
0.152245091,
0.140286111,
0.145949437,
0.137882391,
0.052290225,
0.010584162,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
3.38E-16,
0.013057837,
0.069543215,
0.136373889,
0.22289152,
0.210456551,
0.199727252,
0.246700688,
0.210601688,
0.144483878,
0.068654345,
0.013463001,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
3.45E-16,
0.010786682,
0.047968856,
0.103765269,
0.175541301,
0.235550168,
0.278045522,
0.26037766,
0.219596191,
0.147732778,
0.067578888,
0.014056991,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
2.91E-16,
0.025024036,
0.115099014,
0.193898252,
0.232002406,
0.287334904,
0.364090276,
0.315836125,
0.288072164,
0.221007852,
0.115678317,
0.025074199,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
1.98E-16,
2.71E-05,
0.036921774,
0.148440538,
0.277793462,
0.385172215,
0.447521072,
0.461538356,
0.421622481,
0.365620685,
0.265785813,
0.126852362,
0.031112067,
1.82E-05,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
2.01E-17,
0.000176131,
0.034459426,
0.126579141,
0.250555279,
0.397360102,
0.464722156,
0.482552706,
0.441486689,
0.380135368,
0.279431168,
0.150030073,
0.038862326,
0.000165302,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
1.05E-16,
0.000350768,
0.022434351,
0.072109747,
0.137149736,
0.18611899,
0.215940385,
0.306885686,
0.230546556,
0.177232033,
0.085121529,
0.057098662,
0.017169717,
0.000134432,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
2.95E-17,
0.000929449,
0.043972115,
0.145731607,
0.289526271,
0.298044287,
0.289421091,
0.24690968,
0.298289501,
0.225265989,
0.142982968,
0.060899854,
0.019445353,
0.000295751,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
1.45E-19,
0.000640668,
0.022686909,
0.065111561,
0.120637367,
0.225201262,
0.410581125,
0.495098581,
0.461808216,
0.378023913,
0.268955796,
0.095165847,
0.026865507,
0.000686599,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
5.20E-17,
0.001102966,
0.026722237,
0.076616459,
0.174455513,
0.356997116,
0.372441496,
0.392718336,
0.171058239,
0.202374071,
0.211146263,
0.105065526,
0.03074798,
0.00106749,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
5.38E-17,
0.001756828,
0.031602371,
0.090521343,
0.161330335,
0.183536276,
0.121284882,
0.157122486,
0.444708828,
0.425547773,
0.31760565,
0.177074822,
0.053364935,
0.001984492,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
1.19E-16,
0.00321467,
0.048768229,
0.144081453,
0.231031134,
0.371127173,
0.477007009,
0.476712628,
0.465111138,
0.370760597,
0.211192069,
0.148410789,
0.054608681,
0.002614331,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
3.50E-18,
0.002461476,
0.030177764,
0.073743844,
0.189658538,
0.394666481,
0.388610689,
0.319017685,
0.33555221,
0.244242697,
0.182708647,
0.153735046,
0.052367648,
0.003290101,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.005578807,
0.059352266,
0.151860839,
0.265607815,
0.369527307,
0.449937365,
0.52655096,
0.508598053,
0.405316988,
0.299316413,
0.190201494,
0.073668039,
0.005043444,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.008099658,
0.070775135,
0.215005584,
0.363780833,
0.433097131,
0.442172169,
0.385059815,
0.356477561,
0.337966137,
0.221900705,
0.142866585,
0.058609902,
0.004983447,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.011682522,
0.104722599,
0.236296515,
0.35619961,
0.368765774,
0.485284416,
0.560320177,
0.509828853,
0.410171605,
0.275529774,
0.161102796,
0.060379552,
0.00596642,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
5.39E-17,
0.01481703,
0.107815907,
0.252717893,
0.379108581,
0.409908467,
0.427799138,
0.539883014,
0.513910859,
0.429351704,
0.346053597,
0.177634085,
0.069438407,
0.00769213,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.01732394,
0.120555961,
0.267344603,
0.421995779,
0.521490588,
0.577781039,
0.594065122,
0.574297256,
0.510745232,
0.402219573,
0.249725037,
0.1057876,
0.011330634,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.021363998,
0.132464902,
0.282050602,
0.436941142,
0.535784454,
0.592941992,
0.608017057,
0.585418773,
0.521258693,
0.417810709,
0.259814041,
0.113320652,
0.013632783,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.020783326,
0.106611246,
0.160272056,
0.250101944,
0.273585986,
0.283065191,
0.268639134,
0.244644499,
0.212570869,
0.179808399,
0.116938493,
0.048244068,
0.007664372,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.017113081,
0.078911638,
0.196296247,
0.29378391,
0.276323546,
0.217517348,
0.199968857,
0.20193978,
0.165204842,
0.298847021,
0.210096199,
0.085655523,
0.012839261,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2.49E-06,
0.020632588,
0.094514474,
0.192796904,
0.310378431,
0.459874012,
0.527153291,
0.588795882,
0.588452582,
0.526821069,
0.38744947,
0.211207006,
0.111956042,
0.018706972,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
4.84E-05,
0.017221498,
0.067177085,
0.130832921,
0.300892256,
0.47425613,
0.578576678,
0.614856663,
0.607705996,
0.534964044,
0.311065031,
0.158133341,
0.078230889,
0.014374151,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
2.62E-17,
0.000323882,
0.028898045,
0.121894681,
0.27997761,
0.361410596,
0.400588215,
0.300845827,
0.317396907,
0.257997589,
0.22742574,
0.157025521,
0.132070568,
0.058792879,
0.012247137,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.00060843,
0.033526617,
0.129653653,
0.271302508,
0.41652987,
0.522333403,
0.547324702,
0.533247297,
0.508586227,
0.486055907,
0.378716985,
0.237341227,
0.113004612,
0.023646854,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.001246235,
0.04869205,
0.171108154,
0.326602144,
0.460657079,
0.559702288,
0.620307511,
0.637116875,
0.60444303,
0.534233381,
0.430842406,
0.2893774,
0.139635734,
0.031902851,
2.84E-05,
2.41E-16,
2.41E-16,
2.41E-16,
2.41E-16,
2.41E-16,
2.41E-16,
2.41E-16,
2.41E-16,
2.41E-16,
0.002184024,
0.059769379,
0.192124246,
0.355671341,
0.489443969,
0.587427911,
0.648646667,
0.653706791,
0.606705722,
0.538406502,
0.422910042,
0.194822348,
0.083679994,
0.020788056,
6.87E-05,
2.03E-16,
2.03E-16,
2.03E-16,
2.03E-16,
2.03E-16,
2.03E-16,
2.03E-16,
2.03E-16,
2.03E-16,
0.003019245,
0.0653035,
0.199875376,
0.365406839,
0.476093493,
0.558988304,
0.654315096,
0.624414909,
0.555160972,
0.515194561,
0.315707792,
0.147618262,
0.053010432,
0.015862862,
0.000126466,
3.20E-16,
3.20E-16,
3.20E-16,
3.20E-16,
3.20E-16,
3.20E-16,
3.20E-16,
3.20E-16,
3.20E-16,
0.002318829,
0.034114508,
0.1019589,
0.143815701,
0.188047095,
0.333050528,
0.476449365,
0.453208297,
0.499412855,
0.477121152,
0.372535723,
0.255961441,
0.094106198,
0.025217967,
0.000439892,
4.61E-16,
4.61E-16,
4.61E-16,
4.61E-16,
4.61E-16,
4.61E-16,
4.61E-16,
4.61E-16,
4.61E-16,
0.004791882,
0.068180596,
0.174233326,
0.313612145,
0.412776476,
0.281147791,
0.302577511,
0.454398892,
0.275862618,
0.209126794,
0.201850035,
0.161408256,
0.073181345,
0.023902897,
0.000522791,
1.10E-16,
1.10E-16,
1.10E-16,
1.10E-16,
1.10E-16,
1.10E-16,
1.10E-16,
1.10E-16,
1.10E-16,
0.00525393,
0.061368125,
0.177173033,
0.310519087,
0.41050308,
0.569809216,
0.646447333,
0.606808662,
0.528886967,
0.501648162,
0.390218024,
0.288289869,
0.147283177,
0.041414295,
0.001274242,
8.16E-17,
8.16E-17,
8.16E-17,
8.16E-17,
8.16E-17,
8.16E-17,
8.16E-17,
8.16E-17,
8.16E-17,
0.007966222,
0.082829089,
0.223004293,
0.384864888,
0.508197993,
0.574817558,
0.605953898,
0.644706064,
0.484536451,
0.334103953,
0.375802921,
0.228057322,
0.129320685,
0.038908133,
0.001613434,
1.44E-17,
1.44E-17,
1.44E-17,
1.44E-17,
1.44E-17,
1.44E-17,
1.44E-17,
1.44E-17,
1.44E-17,
0.010823028,
0.095691501,
0.244417707,
0.411057612,
0.535992201,
0.590211277,
0.645094673,
0.675014526,
0.624703814,
0.488915078,
0.385553853,
0.236080926,
0.130781638,
0.040301372,
0.001972915,
4.75E-18,
4.75E-18,
4.75E-18,
4.75E-18,
4.75E-18,
4.75E-18,
4.75E-18,
4.75E-18,
4.75E-18,
0.005836593,
0.034861353,
0.067041533,
0.096058576,
0.216732289,
0.233785,
0.267127893,
0.291954264,
0.336262957,
0.255107175,
0.191985333,
0.14947579,
0.10679248,
0.027505055,
0.001949763,
2.47E-18,
2.47E-18,
2.47E-18,
2.47E-18,
2.47E-18,
2.47E-18,
2.47E-18,
2.47E-18,
2.47E-18,
0.006274493,
0.036626148,
0.095453382,
0.25212801,
0.330921273,
0.278250655,
0.305286816,
0.199587219,
0.282424772,
0.268280399,
0.263977826,
0.183845221,
0.100651921,
0.031312346,
0.002623168,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.012618319,
0.081399254,
0.203854566,
0.255842195,
0.392625977,
0.302986782,
0.285365723,
0.363793654,
0.398815081,
0.401526999,
0.32535566,
0.261893008,
0.175414337,
0.058662804,
0.004672138,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.01250679,
0.06833345,
0.178772899,
0.323201884,
0.449609873,
0.403571487,
0.419868515,
0.445312901,
0.483571029,
0.401787773,
0.273257997,
0.186389722,
0.106790613,
0.050263039,
0.004765742,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.017530567,
0.091590825,
0.246456719,
0.407861738,
0.514143999,
0.303472854,
0.362165407,
0.32048399,
0.290360746,
0.225643394,
0.180503837,
0.138065119,
0.077378614,
0.035289544,
0.004664296,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.011425608,
0.041065145,
0.103713238,
0.192400703,
0.335939449,
0.28316141,
0.287171469,
0.364855294,
0.371552501,
0.308920092,
0.224312517,
0.233577626,
0.110427375,
0.041192109,
0.005536113,
0,
0,
0,
0,
0,
0,
0,
0,
1.22E-05,
0.015716481,
0.0642797,
0.142290145,
0.280145401,
0.371555115,
0.314586529,
0.324861,
0.376533957,
0.405650704,
0.3615932,
0.335230071,
0.262364641,
0.170959407,
0.056443056,
0.00744119,
8.05E-17,
8.05E-17,
8.05E-17,
8.05E-17,
8.05E-17,
8.05E-17,
8.05E-17,
8.05E-17,
0.000247455,
0.036455618,
0.149583335,
0.298952699,
0.417125105,
0.560643686,
0.591121806,
0.699362418,
0.52975393,
0.403300507,
0.35514855,
0.28436022,
0.151988798,
0.067042529,
0.030734164,
0.005433173,
4.68E-16,
4.68E-16,
4.68E-16,
4.68E-16,
4.68E-16,
4.68E-16,
4.68E-16,
4.68E-16,
0.000128208,
0.011996446,
0.040896109,
0.13606345,
0.155871396,
0.276343089,
0.32229011,
0.312760493,
0.284113015,
0.305105208,
0.303523888,
0.250992308,
0.155606515,
0.07109018,
0.031989859,
0.006124627,
5.49E-16,
5.49E-16,
5.49E-16,
5.49E-16,
5.49E-16,
5.49E-16,
5.49E-16,
5.49E-16,
0.000691329,
0.028705982,
0.112016785,
0.256945036,
0.425312019,
0.556654787,
0.657022907,
0.721054032,
0.741127109,
0.711603581,
0.636498736,
0.52960593,
0.374408312,
0.17021418,
0.059571839,
0.009939635,
8.36E-16,
8.36E-16,
8.36E-16,
8.36E-16,
8.36E-16,
8.36E-16,
8.36E-16,
8.36E-16,
0.000751326,
0.022961499,
0.088743229,
0.281867874,
0.454964378,
0.584192952,
0.669336513,
0.740576186,
0.703079839,
0.543713457,
0.594502773,
0.542859191,
0.400276034,
0.24303816,
0.104804379,
0.018314256,
1.20E-15,
1.20E-15,
1.20E-15,
1.20E-15,
1.20E-15,
1.20E-15,
1.20E-15,
1.20E-15,
0.002010507,
0.048452313,
0.164047108,
0.324677649,
0.47523487,
0.601630288,
0.689203833,
0.6967512,
0.757027687,
0.729242316,
0.586451535,
0.464267826,
0.327026975,
0.169271413,
0.065483739,
0.012414679,
1.22E-15,
1.22E-15,
1.22E-15,
1.22E-15,
1.22E-15,
1.22E-15,
1.22E-15,
1.22E-15,
0.002312356,
0.045047447,
0.141511808,
0.262900253,
0.410291225,
0.456954844,
0.502756729,
0.562041282,
0.722580334,
0.726748476,
0.613863857,
0.511759074,
0.414426256,
0.252203691,
0.117877028,
0.023525118,
1.32E-15,
1.32E-15,
1.32E-15,
1.32E-15,
1.32E-15,
1.32E-15,
1.32E-15,
1.32E-15,
0.003453411,
0.056102868,
0.177023041,
0.342575789,
0.49404777,
0.623163197,
0.719677224,
0.775982487,
0.791558187,
0.754872914,
0.677022294,
0.557308401,
0.407923353,
0.253445196,
0.109699699,
0.022957018,
1.51E-05,
1.27E-15,
1.27E-15,
1.27E-15,
1.27E-15,
1.27E-15,
1.27E-15,
1.27E-15,
0.00234111,
0.02455564,
0.074858884,
0.120979422,
0.184539911,
0.21187705,
0.238755627,
0.240904051,
0.293506457,
0.306318582,
0.279336194,
0.204835423,
0.165623324,
0.100682293,
0.051871369,
0.014017657,
6.11E-05,
1.21E-15,
1.21E-15,
1.21E-15,
1.21E-15,
1.21E-15,
1.21E-15,
1.21E-15,
0.003046754,
0.028216798,
0.078893962,
0.221998916,
0.416362078,
0.454775675,
0.514245072,
0.49276357,
0.492703449,
0.456118627,
0.371826345,
0.381789007,
0.283999121,
0.131703618,
0.049078169,
0.014416722,
0.000134432,
1.13E-15,
1.13E-15,
1.13E-15,
1.13E-15,
1.13E-15,
1.13E-15,
1.13E-15,
0.003785633,
0.029694182,
0.08621379,
0.140166492,
0.186493533,
0.268798461,
0.306788597,
0.326105866,
0.297959271,
0.348187706,
0.264358219,
0.252377332,
0.17874651,
0.114074094,
0.068590116,
0.017673588,
0.000297742,
1.08E-15,
1.08E-15,
1.08E-15,
1.08E-15,
1.08E-15,
1.08E-15,
1.08E-15,
0.004544427,
0.032150679,
0.102591975,
0.217768039,
0.343070947,
0.411024875,
0.470004964,
0.420436864,
0.446024395,
0.440403515,
0.388596001,
0.321410576,
0.363960325,
0.282292953,
0.150348353,
0.040719356,
0.001099729,
1.19E-15,
1.19E-15,
1.19E-15,
1.19E-15,
1.19E-15,
1.19E-15,
1.19E-15,
0.008224506,
0.064332229,
0.202992956,
0.365264316,
0.53876088,
0.626457157,
0.721269621,
0.660456153,
0.640352207,
0.686005594,
0.587184813,
0.436280433,
0.242644697,
0.190200249,
0.105293313,
0.029541452,
0.001039359,
1.39E-15,
1.39E-15,
1.39E-15,
1.39E-15,
1.39E-15,
1.39E-15,
1.39E-15,
0.006721729,
0.043295722,
0.095708056,
0.172460939,
0.357493643,
0.519089108,
0.686509466,
0.762708936,
0.738192506,
0.719000209,
0.6320275,
0.561714039,
0.442740767,
0.314843568,
0.165781158,
0.047928153,
0.002109713,
1.89E-15,
1.89E-15,
1.89E-15,
1.89E-15,
1.89E-15,
1.89E-15,
1.89E-15,
0.006842967,
0.035305353,
0.090445662,
0.212248855,
0.290279464,
0.35487147,
0.532355813,
0.652147627,
0.759183206,
0.678216624,
0.307734351,
0.203707189,
0.172611552,
0.134819455,
